time,entity,timestamp,vibration_min,vibration_max,vibration_mean,vibration_median,vibration_stddev,belt_speed_min,belt_speed_max,belt_speed_mean,belt_speed_median,belt_speed_stddev,good_count,reject_count,reject_count_1m,reject_goal,good_count_1m,record_purpose
33660000,Assy_Conveyor,4/23/2019 10:59,1.260515809,1.539072156,1.400425356,1.402052402,0.099499045,1485.068604,1514.329224,1500.476653,1501.578369,10.80072683,5061,108,0,0,11,training
33720000,Assy_Conveyor,4/23/2019 11:00,0,2.19867444,1.455404628,1.463297367,0.426396971,1485.068604,3533.434814,1695.242805,1501.578369,598.9502026,5070,110,2,1,9,training
33780000,Assy_Conveyor,4/23/2019 11:01,1.800449014,2.19867444,2.000702849,2.002932072,0.147130959,3465.002197,3533.434814,3500.904239,3503.682861,25.13564276,5070,123,13,1,0,training
33840000,Assy_Conveyor,4/23/2019 11:02,1.805477262,2.199887753,2.002161526,1.979938924,0.141223477,3465.002197,3532.52417,3500.393977,3506.390381,24.80243334,5071,134,11,1,1,training
33900000,Assy_Conveyor,4/23/2019 11:03,1.805477262,2.199887753,2.011405622,1.986605883,0.147062457,3465.002197,3532.52417,3499.445654,3506.390381,24.98725308,5075,143,9,1,4,training
33960000,Assy_Conveyor,4/23/2019 11:04,1.801095605,2.199887753,2.008839261,1.999162197,0.137221967,3465.181641,3534.860107,3500.570217,3503.245117,24.95519482,5077,154,11,1,2,training
34020000,Assy_Conveyor,4/23/2019 11:05,1.80000174,2.199887753,1.999049385,2.000837803,0.141607602,3465.002197,3535,3499.669961,3498.133301,24.73419551,5077,173,19,1,0,training
34080000,Assy_Conveyor,4/23/2019 11:06,1.800736904,2.19997859,2.00184087,2.010042548,0.144770311,3465.000488,3534.304932,3499.138096,3500.171143,24.906141,5078,193,20,1,1,training
34140000,Assy_Conveyor,4/23/2019 11:07,1.800449014,2.199725866,2.001489096,2,0.148433533,3465.002197,3534.860107,3501.288433,3506.282104,25.14336035,5079,218,24,1,1,training
34200000,Assy_Conveyor,4/23/2019 11:08,1.800449014,2.199887753,2.00114996,1.993299246,0.150014232,3465.002197,3534.879395,3499.985071,3499.609131,25.03155981,5080,239,22,1,1,training
34260000,Assy_Conveyor,4/23/2019 11:09,1.801095605,2.19994688,1.996206945,2.01923871,0.144038628,3465.150879,3534.840088,3500.81103,3506.726318,24.83354862,5084,257,18,1,4,training
34320000,Assy_Conveyor,4/23/2019 11:10,1.80000174,2.196839094,1.996888593,1.960879207,0.145012021,3465,3535,3498.70482,3493.273682,25.09212653,5085,279,22,1,1,training
34380000,Assy_Conveyor,4/23/2019 11:11,1.800736904,2.19867444,1.998259028,1.999162197,0.141175024,3465.171875,3534.999512,3499.337953,3496.657471,24.56035513,5088,301,22,1,3,training
34440000,Assy_Conveyor,4/23/2019 11:12,1.800021529,2.196535587,2.004561244,2.017153025,0.141569892,3466.46582,3534.828125,3499.817899,3496.657471,24.71033522,5089,324,23,1,1,training
34500000,Assy_Conveyor,4/23/2019 11:13,1.800021529,2.19997859,2.007676785,2.044648051,0.143619061,3465.160156,3534.997803,3498.977227,3496.657471,25.31573614,5090,346,22,1,1,training
34560000,Assy_Conveyor,4/23/2019 11:14,1.804198027,2.199263096,2.00216543,2.000837803,0.144249804,3466.46582,3534.999512,3499.249369,3493.393799,24.86021451,5092,366,20,1,2,training
34620000,Assy_Conveyor,4/23/2019 11:15,1.809277654,2.198904276,2.006527768,2.01923871,0.142810554,3466.500732,3535,3500.160348,3493.273682,24.66888311,5095,386,20,1,3,training
34680000,Assy_Conveyor,4/23/2019 11:16,1.80000174,2.196136713,2.006218899,2.04745996,0.145949075,3466.529297,3535,3500.194392,3494.965576,25.67382644,5099,406,20,1,4,training
34740000,Assy_Conveyor,4/23/2019 11:17,1.800449014,2.19997859,1.996170881,2.018165827,0.141719664,3465.120605,3534.80542,3498.657509,3506.606445,25.1028043,5100,428,22,1,1,training
34800000,Assy_Conveyor,4/23/2019 11:18,1.802207112,2.19997859,2.005174999,2.005863428,0.146613791,3465.000488,3534.896973,3499.77779,3500.720825,25.0715269,5100,451,23,1,0,training
34860000,Assy_Conveyor,4/23/2019 11:19,1.800232053,2.198316097,2.001659678,1.954329848,0.138099105,3465.120605,3534.489258,3500.651769,3500.830811,25.58467467,5104,462,11,1,4,training
34920000,Assy_Conveyor,4/23/2019 11:20,1.8000741,2.199992895,1.989453263,1.998324513,0.142272754,3466.16748,3534.977051,3499.641841,3494.476563,24.87751284,5105,474,12,1,1,training
34980000,Assy_Conveyor,4/23/2019 11:21,1.800006986,2.198815107,2.002623142,2.018404484,0.1435134,3465.022949,3532.761963,3499.664878,3505.523438,24.99411137,5107,483,9,1,2,training
35040000,Assy_Conveyor,4/23/2019 11:22,1.800006986,2.198815107,1.995210964,2.006280541,0.141881789,3465.022949,3533.83252,3500.843595,3505.740723,25.04000107,5108,494,11,1,1,training
35100000,Assy_Conveyor,4/23/2019 11:23,1.80163002,2.199703455,1.998978268,2.018404484,0.144718768,3465.036133,3534.968262,3498.867929,3498.192627,25.07244569,5109,505,11,1,1,training
35160000,Assy_Conveyor,4/23/2019 11:24,0.90003705,2.133514643,1.092325142,1.01543653,0.301063087,2475.033447,3532.914307,2595.921021,2502.662109,300.3917886,5121,507,2,1,12,training
35220000,Assy_Conveyor,4/23/2019 11:25,0.900268555,2.199151278,1.542208278,1.801184893,0.51918972,2475.700928,3534.977051,3047.128681,3467.161133,501.8521872,5127,511,4,1,6,training
35280000,Assy_Conveyor,4/23/2019 11:26,1.800537109,2.199992895,2.009283021,2.034592152,0.140780003,3465.35791,3534.977051,3500.630324,3498.509766,25.10885886,5129,519,8,1,2,training
35340000,Assy_Conveyor,4/23/2019 11:27,1.800006986,2.1999259,2.007195106,2.010031641,0.153874717,3465.072266,3534.968262,3501.047983,3500.000122,25.2580698,5131,526,7,1,2,training
35400000,Assy_Conveyor,4/23/2019 11:28,1.800212264,2.199787617,2.006467008,2.045262337,0.140892341,3465.031738,3534.968262,3500.456391,3505.306396,24.91381694,5131,537,11,1,0,training
35460000,Assy_Conveyor,4/23/2019 11:29,1.803014278,2.199992895,2.003739531,1.985352397,0.144498163,3465.327148,3534.977051,3498.727337,3491.77002,25.09610278,5132,548,11,1,1,training
35520000,Assy_Conveyor,4/23/2019 11:30,1.800212264,2.199703455,1.999417744,1.98807013,0.14758007,3465.031738,3534.977051,3500.851949,3502.026855,25.08040376,5135,555,7,1,3,training
35580000,Assy_Conveyor,4/23/2019 11:31,1.800006986,2.199462891,1.998219456,2.010031641,0.143299546,3465.022949,3534.595215,3500.51816,3501.270508,24.82834018,5139,568,13,1,4,training
35640000,Assy_Conveyor,4/23/2019 11:32,1.800006986,2.199992895,2.005379695,1.98201251,0.144854064,3465.022949,3534.941162,3500.790351,3502.246338,24.64775337,5141,588,20,1,2,training
35700000,Assy_Conveyor,4/23/2019 11:33,1.800848603,2.199151278,2.005380581,2.001675606,0.143099772,3465.327148,3534.702148,3499.095076,3501.050537,24.88096756,5146,608,20,1,5,training
35760000,Assy_Conveyor,4/23/2019 11:34,1.800296426,2.199703455,2.001964585,2.00000006,0.137498145,3465.046875,3534.958252,3498.007393,3498.949463,23.97149781,5148,627,19,1,2,training
35820000,Assy_Conveyor,4/23/2019 11:35,1.80050683,2.19998908,1.999727889,1.993932188,0.138089194,3465.297852,3534.984131,3499.234173,3494.851563,24.94909928,5151,648,21,1,3,training
35880000,Assy_Conveyor,4/23/2019 11:36,1.806179643,2.199725866,1.999133272,2.002094269,0.141737996,3465.009766,3534.994629,3500.595289,3502.904297,25.02632576,5157,667,19,1,6,training
35940000,Assy_Conveyor,4/23/2019 11:37,1.80001092,2.199768066,2.000773536,2.030459166,0.150202363,3465.474121,3534.977051,3499.810561,3497.53418,25.53727646,5159,686,19,1,2,training
36000000,Assy_Conveyor,4/23/2019 11:38,1.80001092,2.199913979,2.003547928,2.01422739,0.146320731,3465.015625,3534.98999,3500.166114,3502.685059,24.93248349,5160,708,22,1,1,training
36060000,Assy_Conveyor,4/23/2019 11:39,1.801230907,2.199992895,2.003780304,2.041991949,0.145034702,3465.438477,3534.977051,3501.179303,3498.949463,24.93930822,5165,722,14,1,5,training
36120000,Assy_Conveyor,4/23/2019 11:40,1.8000741,2.196985722,2.006528118,2.018193245,0.137616692,3465.026855,3533.942627,3499.547133,3506.877441,25.06084682,5169,738,16,1,4,training
36180000,Assy_Conveyor,4/23/2019 11:41,0.901297569,2.19605422,1.527862352,1.80411303,0.522532133,2475.201416,3534.981201,3018.32831,3465.740479,504.9580826,5179,747,9,1,10,training
36240000,Assy_Conveyor,4/23/2019 11:42,0.900982916,1.099815607,1.001281961,1.003978252,0.07364454,2475.005127,2524.994873,2499.628893,2499.258179,17.64524286,5191,747,0,0,12,training
36300000,Assy_Conveyor,4/23/2019 11:43,0.900184393,1.099920869,0.997480195,0.98503831,0.072325196,2475.163574,2524.994873,2500.193493,2495.50415,17.99717015,5205,747,0,0,14,training
36360000,Assy_Conveyor,4/23/2019 11:44,0.900171876,1.099815607,1.001474645,1.0023036,0.071148893,2475.002441,2524.85376,2499.563829,2499.652588,18.0555896,5218,747,0,0,13,training
36420000,Assy_Conveyor,4/23/2019 11:45,0.90250057,1.09997344,1.003817707,0.992258489,0.073094588,2475.107666,2524.489502,2499.745969,2502.700195,17.78576481,5234,747,0,0,16,training
36480000,Assy_Conveyor,4/23/2019 11:46,0.900300086,1.099237561,0.997762962,1.0023036,0.070013382,2476.0271,2524.85376,2500.416328,2497.681885,17.80029975,5250,747,0,0,16,training
36540000,Assy_Conveyor,4/23/2019 11:47,0.901931703,1.099699855,1.00370543,0.990380704,0.070442225,2475,2524.999268,2499.23133,2499.965088,17.96923848,5264,747,0,0,14,training
36600000,Assy_Conveyor,4/23/2019 11:48,0.90002656,1.09997344,1.005331368,1.010033488,0.069809048,2475.093506,2524.892334,2500.242386,2500.348877,17.80721591,5276,747,0,0,12,training
36660000,Assy_Conveyor,4/23/2019 11:49,0.900087714,1.098735809,0.997616231,1.010027349,0.072830743,2475.000732,2524.906494,2499.777754,2499.651123,17.94263129,5290,747,0,0,14,training
36720000,Assy_Conveyor,4/23/2019 11:50,0.900368452,1.098987579,0.999651619,1.004187584,0.069766268,2475.000244,2524.997559,2500.482284,2497.838379,17.83503086,5307,747,0,0,17,training
36780000,Assy_Conveyor,4/23/2019 11:51,0.900043011,1.099862933,0.998621448,0.995184779,0.067995698,2475.00708,2524.807129,2499.723855,2502.074463,17.5972661,5315,747,0,0,8,training
36840000,Assy_Conveyor,4/23/2019 11:52,0.900003493,1.099407554,1.001564882,1.005020022,0.075280681,2475.016357,2524.977295,2500.296513,2502.507446,17.51564692,5325,747,0,0,10,training
36900000,Assy_Conveyor,4/23/2019 11:53,0.900003493,1.099996448,0.999052871,0.989130676,0.071813688,2475.051514,2524.98877,2499.84852,2496.745605,18.23526826,5337,747,0,0,12,training
36960000,Assy_Conveyor,4/23/2019 11:54,0.900148213,1.099996448,1.003275829,0.999162257,0.074000763,2475.01123,2524.974365,2499.927025,2498.395508,17.84716474,5350,747,0,0,13,training
37020000,Assy_Conveyor,4/23/2019 11:55,0.901012421,1.099978089,0.997531514,0.992781103,0.075813738,2475.002441,2524.986572,2498.377188,2495.5177,18.09551558,5359,747,0,0,9,training
37080000,Assy_Conveyor,4/23/2019 11:56,0.900547802,1.09997344,0.999716194,0.995919794,0.068505853,2475,2523.9729,2499.15333,2502.318115,17.84468365,5371,747,0,0,12,training
37140000,Assy_Conveyor,4/23/2019 11:57,0.900056124,1.099237561,1.001341079,1.006697059,0.075378569,2475,2524.999268,2500.750368,2502.318115,17.98519946,5382,747,0,0,11,training
37200000,Assy_Conveyor,4/23/2019 11:58,0.900424302,1.098833442,1.000879496,1.015229583,0.071888213,2475.155762,2524.766357,2500.072561,2499.842896,17.90864817,5391,747,0,0,9,training
37260000,Assy_Conveyor,4/23/2019 11:59,0.900116026,1.099956989,1.001057925,1.017089725,0.067616646,2475.01123,2524.99292,2500.039141,2501.604492,17.84869776,5399,747,0,0,8,training
37320000,Assy_Conveyor,4/23/2019 12:00,0.900137067,1.099862933,0.998355424,0.995184779,0.070506385,2475.155762,2524.996094,2500.40288,2499.921753,18.07126157,5408,747,0,0,9,training
37380000,Assy_Conveyor,4/23/2019 12:01,0.901810706,1.09999454,1.001006102,0.990901977,0.070476143,2475.016357,2524.98877,2500.179265,2503.522339,17.74526102,5415,747,0,0,7,training
37440000,Assy_Conveyor,4/23/2019 12:02,0.900405228,1.099996448,0.997210515,0.990127981,0.071609562,2475.233643,2524.98877,2500.604386,2501.447754,17.76984529,5423,748,1,1,8,training
37500000,Assy_Conveyor,4/23/2019 12:03,0.900268555,1.099594712,0.99805604,1.007323861,0.072857916,2475.022705,2524.983643,2499.589236,2501.064209,18.22765442,5431,748,0,0,8,training
37560000,Assy_Conveyor,4/23/2019 12:04,0.900056124,1.099943876,0.999238699,1.006697059,0.078884456,2475.001465,2524.843994,2499.950546,2499.720703,17.451961,5439,748,0,0,8,training
37620000,Assy_Conveyor,4/23/2019 12:05,0.900137067,1.099775553,1.001693404,0.996649623,0.073540139,2475.01123,2524.996094,2499.50184,2498.82312,17.59781611,5445,748,0,0,5,training
37680000,Assy_Conveyor,4/23/2019 12:06,0.900003493,1.099594712,1.004456202,1.011077523,0.070151829,2475.016357,2524.686768,2500.067751,2500.750488,17.51949597,5459,748,0,0,15,training
37740000,Assy_Conveyor,4/23/2019 12:07,0.901850641,1.099731445,1.002112225,0.998639822,0.062668578,2475.338623,2524.983643,2498.419983,2495.242065,17.96198387,5473,748,0,0,14,training
37800000,Assy_Conveyor,4/23/2019 12:08,0.900106132,1.099851727,1.002591968,1.005001098,0.07517301,2475.025879,2524.977295,2500.058999,2498.865967,17.74479617,5489,748,0,0,16,training
37860000,Assy_Conveyor,4/23/2019 12:09,0.901365697,1.099936604,0.997767176,1.003559709,0.069174652,2475.025879,2524.962158,2500.051924,2496.434326,18.01219972,5506,748,0,0,17,training
37920000,Assy_Conveyor,4/23/2019 12:10,0.900021911,1.099893808,0.992317373,0.966520607,0.071892305,2475.005127,2524.817871,2499.922004,2496.832031,17.78499961,5522,748,0,0,16,training
37980000,Assy_Conveyor,4/23/2019 12:11,0.900087714,1.098735809,0.999032087,1.004082263,0.07144258,2475.542725,2524.997559,2500.564284,2499.651123,17.62525684,5538,749,1,1,16,training
38040000,Assy_Conveyor,4/23/2019 12:12,0.90000087,1.0995363,0.999239616,1.007320225,0.072634281,2475.107666,2525,2500.266255,2500.348877,17.84069737,5555,749,0,0,17,training
38100000,Assy_Conveyor,4/23/2019 12:13,0.90000087,1.099943876,1.000436913,1.013142467,0.071219615,2475.107666,2525,2500.06053,2497.612549,17.99374278,5568,749,0,0,13,training
38160000,Assy_Conveyor,4/23/2019 12:14,0.900184393,1.099920869,0.998354879,1.004993498,0.073918864,2475.436279,2524.919434,2499.475417,2497.838379,17.58432321,5586,749,0,0,18,training
38220000,Assy_Conveyor,4/23/2019 12:15,0.900184393,1.099815607,1.003597483,1.022018671,0.070421899,2475.005127,2524.994873,2499.550984,2501.848389,17.55335617,5603,749,0,0,17,training
38280000,Assy_Conveyor,4/23/2019 12:16,0.901012421,1.099920869,1.005691458,1.006039351,0.070339616,2475.080566,2524.919434,2500.183559,2498.318848,17.80659373,5620,749,0,0,17,training
38340000,Assy_Conveyor,4/23/2019 12:17,0.900087714,1.099978089,0.99542549,0.992049694,0.070073084,2475.163574,2524.906494,2499.300031,2499.651123,17.73016407,5636,749,0,0,16,training
38400000,Assy_Conveyor,4/23/2019 12:18,0.900087714,1.099978089,1.00007624,1.0023036,0.070178854,2475.008789,2524.919434,2499.661399,2497.838379,17.94775242,5645,749,0,0,9,training
38460000,Assy_Conveyor,4/23/2019 12:19,0.90002656,1.09997344,0.998709777,0.991003782,0.072522345,2475.005127,2524.906494,2500.41347,2500.906616,18.12586856,5654,749,0,0,9,training
38520000,Assy_Conveyor,4/23/2019 12:20,0.900087714,1.099920869,0.997658894,0.996021688,0.071436739,2475.002441,2524.997559,2500.48873,2501.174927,17.80986573,5660,749,0,0,6,training
38580000,Assy_Conveyor,4/23/2019 12:21,0.900079191,1.099920869,0.998248196,0.994139075,0.065447989,2475.002441,2524.836426,2500.265879,2500.506104,18.00748268,5668,749,0,0,8,training
38640000,Assy_Conveyor,4/23/2019 12:22,0.90002656,1.09997344,1.000749115,1.009619355,0.071794153,2475,2524.877197,2499.996089,2497.681885,17.77543616,5675,749,0,0,7,training
38700000,Assy_Conveyor,4/23/2019 12:23,0.900003493,1.098189235,0.999312237,0.989130676,0.069502553,2475.041992,2524.948486,2499.999394,2499.80835,17.79664145,5683,749,0,0,8,training
38760000,Assy_Conveyor,4/23/2019 12:24,0.90003705,1.099263072,1.004035362,1.001882076,0.070859459,2475.022705,2524.817871,2499.862891,2501.221191,17.35876075,5693,749,0,0,10,training
38820000,Assy_Conveyor,4/23/2019 12:25,0.900000215,1.099985957,1.000651874,0.995187134,0.072659811,2475.005127,2524.986572,2499.745216,2501.534912,17.72310309,5702,749,0,0,9,training
38880000,Assy_Conveyor,4/23/2019 12:26,0.901693642,1.099683404,1.000141164,0.998324573,0.071036277,2475.013428,2524.798584,2500.542144,2500.820068,17.7575431,5719,749,0,0,17,training
38940000,Assy_Conveyor,4/23/2019 12:27,0.900021911,1.099978089,1.000461364,1.006070018,0.074157152,2475.002441,2524.994873,2500.34842,2501.255737,17.9120857,5734,749,0,0,15,training
39000000,Assy_Conveyor,4/23/2019 12:28,0.900316536,1.099978089,1.001447245,0.992049694,0.073710397,2475.008789,2524.931396,2500.647877,2500.663086,17.83667985,5752,749,0,0,18,training
39060000,Assy_Conveyor,4/23/2019 12:29,0.900300086,1.099943876,1.003913833,1.011908472,0.069717913,2475.129883,2524.999268,2500.333074,2500.191895,18.08757715,5769,749,0,0,17,training
39120000,Assy_Conveyor,4/23/2019 12:30,0.900079191,1.099920869,1.000504391,1.013986468,0.070526637,2475.080566,2524.592529,2500.017738,2500.348877,17.95152402,5785,750,1,1,16,training
39180000,Assy_Conveyor,4/23/2019 12:31,0.900056124,1.099989295,1.002373871,1.010452867,0.070139624,2475.003662,2524.999756,2500.081095,2501.533447,17.58231629,5802,750,0,0,17,scoring
39240000,Assy_Conveyor,4/23/2019 12:32,0.900424302,1.099862933,1.00061525,0.995184779,0.071728696,2475.01123,2524.937988,2499.707225,2501.604492,18.07001153,5819,750,0,0,17,scoring
39300000,Assy_Conveyor,4/23/2019 12:33,0.90000546,1.099575639,0.997917476,0.989132583,0.068117627,2475.01123,2524.807129,2499.524469,2498.395508,17.46641704,5833,750,0,0,14,scoring
39360000,Assy_Conveyor,4/23/2019 12:34,0.901103556,1.099884033,0.996935131,0.996649623,0.064950896,2475.594482,2524.913818,2499.440619,2497.213379,18.1646317,5849,750,0,0,16,scoring
39420000,Assy_Conveyor,4/23/2019 12:35,0.900056124,1.099989295,1.000646801,0.997591794,0.071883095,2475.000244,2524.885742,2499.759157,2497.925537,17.79385893,5864,750,0,0,15,scoring
39480000,Assy_Conveyor,4/23/2019 12:36,0.90046376,1.0995363,1.002286336,1.019560337,0.071577364,2475,2525,2499.282591,2499.87793,17.97933295,5880,750,0,0,16,scoring
39540000,Assy_Conveyor,4/23/2019 12:37,0.900148213,1.097261429,0.997707307,0.990172207,0.061967588,2475.114258,2524.974365,2499.303304,2498.196655,17.45825478,5893,750,0,0,13,scoring
39600000,Assy_Conveyor,4/23/2019 12:38,1.806179643,2.19949317,1.99221617,1.961941838,0.146850112,1485.377441,3534.997803,2664.180089,3469.305664,994.8358103,1535,12,11,1,7,scoring
39660000,Assy_Conveyor,4/23/2019 12:39,1.800232053,2.199578524,1.992299531,1.976450086,0.141399397,3465.005127,3534.947021,3500.118941,3500.61084,24.84545835,1536,33,21,1,1,scoring
39720000,Assy_Conveyor,4/23/2019 12:40,0,2.1919415,1.905978834,1.960198045,0.425745221,1485.008057,3533.132813,2352.698208,1513.570251,999.4614616,1545,42,9,1,9,scoring
